domain_name,problem_name,experiment_name,search_elapsed_time,solution_size,expanded_nodes,nodes_per_second,heuristic_name,heuristic_elapsed_time,total_landmarks,disj_landmarks,abtask_landmarks,operator_landmarks,method_landmarks,fact_landmarks
Freecell-Learned-ECAI-16,probfreecell-06-1,bid-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-06-1,lmc-lmcount,,,,,lmcount,12.2682,5,4,0,1,0,
Freecell-Learned-ECAI-16,probfreecell-06-1,mt-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-04-3,bu-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-04-3,bid-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-04-3,lmc-lmcount,,,,,lmcount,5.4454,5,4,0,1,0,
Freecell-Learned-ECAI-16,probfreecell-04-3,mt-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-09-5,bu-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-09-5,bid-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-09-5,lmc-lmcount,,,,,lmcount,27.4775,5,4,0,1,0,
Freecell-Learned-ECAI-16,probfreecell-09-5,mt-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-07-2,bu-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-07-2,bid-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-07-2,lmc-lmcount,,,,,lmcount,16.3627,5,4,0,1,0,
Freecell-Learned-ECAI-16,probfreecell-07-2,mt-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-10-5,bu-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-10-5,bid-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-10-5,lmc-lmcount,,,,,lmcount,33.2663,5,4,0,1,0,
Freecell-Learned-ECAI-16,probfreecell-10-5,mt-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-11-1,bu-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-11-1,bid-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-11-1,lmc-lmcount,,,,,lmcount,41.0377,5,4,0,1,0,
Freecell-Learned-ECAI-16,probfreecell-11-1,mt-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-02-1,bu-lmcount,,,,,lmcount,260.5618,211,0,5,1,200,
Freecell-Learned-ECAI-16,probfreecell-02-1,bid-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-02-1,lmc-lmcount,,,,,lmcount,1.6244,5,4,0,1,0,
Freecell-Learned-ECAI-16,probfreecell-02-1,mt-lmcount,,,,,lmcount,279.8079,11,0,5,1,0,
Freecell-Learned-ECAI-16,probfreecell-08-3,bu-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-08-3,bid-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-08-3,lmc-lmcount,,,,,lmcount,21.3293,5,4,0,1,0,
Freecell-Learned-ECAI-16,probfreecell-08-3,mt-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-07-3,bu-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-07-3,bid-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-07-3,lmc-lmcount,,,,,lmcount,16.106,5,4,0,1,0,
Freecell-Learned-ECAI-16,probfreecell-07-3,mt-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-05-5,bu-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-05-5,bid-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-05-5,lmc-lmcount,,,,,lmcount,8.5762,5,4,0,1,0,
Freecell-Learned-ECAI-16,probfreecell-05-5,mt-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-06-2,bu-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-06-2,bid-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-06-2,lmc-lmcount,,,,,lmcount,12.4867,5,4,0,1,0,
Freecell-Learned-ECAI-16,probfreecell-06-2,mt-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-12-2,bu-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-12-2,bid-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-12-2,lmc-lmcount,,,,,lmcount,48.5453,5,4,0,1,0,
Freecell-Learned-ECAI-16,probfreecell-12-2,mt-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-10-1,bu-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-10-1,bid-lmcount,,,,,,,,,,,,
Freecell-Learned-ECAI-16,probfreecell-10-1,lmc-lmcount,,,,,lmcount,33.1556,5,4,0,1,0,
Freecell-Learned-ECAI-16,probfreecell-10-1,mt-lmcount,,,,,,,,,,,,
Hiking,p22,bu-lmcount,,,,,,,,,,,,
Hiking,p22,bid-lmcount,,,,,,,,,,,,
Hiking,p22,lmc-lmcount,,,,,lmcount,4.2176,8,7,0,1,0,
Hiking,p22,mt-lmcount,,,,,,,,,,,,
Hiking,p16,bu-lmcount,,,,,lmcount,0.6487,36,0,2,1,31,
Hiking,p16,bid-lmcount,,,,,lmcount,1.8473,36,0,2,1,31,
Hiking,p16,lmc-lmcount,,,,,lmcount,0.1936,8,7,0,1,0,
Hiking,p16,mt-lmcount,,,,,lmcount,0.4406,5,0,2,1,0,
Hiking,p15,bu-lmcount,,,,,lmcount,0.2449,36,0,2,1,31,
Hiking,p15,bid-lmcount,,,,,lmcount,0.6004,36,0,2,1,31,
Hiking,p15,lmc-lmcount,,,,,lmcount,0.0867,8,7,0,1,0,
Hiking,p15,mt-lmcount,,,,,lmcount,0.1573,5,0,2,1,0,
Hiking,p19,bu-lmcount,,,,,lmcount,4.4904,36,0,2,1,31,
Hiking,p19,bid-lmcount,,,,,lmcount,18.3487,36,0,2,1,31,
Hiking,p19,lmc-lmcount,,,,,lmcount,0.895,8,7,0,1,0,
Hiking,p19,mt-lmcount,,,,,lmcount,2.9983,5,0,2,1,0,
Hiking,p24,bu-lmcount,,,,,,,,,,,,
Hiking,p24,bid-lmcount,,,,,,,,,,,,
Hiking,p24,lmc-lmcount,,,,,lmcount,14.1145,8,7,0,1,0,
Hiking,p24,mt-lmcount,,,,,,,,,,,,
Hiking,p01,bu-lmcount,,,,,lmcount,0.0221,24,0,2,1,19,
Hiking,p01,bid-lmcount,,,,,lmcount,0.0509,24,0,2,1,19,
Hiking,p01,lmc-lmcount,,,,,lmcount,0.0177,8,7,0,1,0,
Hiking,p01,mt-lmcount,,,,,lmcount,0.013,5,0,2,1,0,
Hiking,p27,bu-lmcount,,,,,,,,,,,,
Hiking,p27,bid-lmcount,,,,,,,,,,,,
Hiking,p27,lmc-lmcount,,,,,,,,,,,,
Hiking,p27,mt-lmcount,,,,,,,,,,,,
Hiking,p30,bu-lmcount,,,,,,,,,,,,
Hiking,p30,bid-lmcount,,,,,,,,,,,,
Hiking,p30,lmc-lmcount,,,,,,,,,,,,
Hiking,p30,mt-lmcount,,,,,,,,,,,,
Hiking,p09,bu-lmcount,,,,,lmcount,0.2247,30,0,2,1,25,
Hiking,p09,bid-lmcount,,,,,lmcount,0.575,30,0,2,1,25,
Hiking,p09,lmc-lmcount,,,,,lmcount,0.0879,8,7,0,1,0,
Hiking,p09,mt-lmcount,,,,,lmcount,0.1404,5,0,2,1,0,
Hiking,p10,bu-lmcount,,,,,lmcount,0.4833,30,0,2,1,25,
Hiking,p10,bid-lmcount,,,,,lmcount,1.2552,30,0,2,1,25,
Hiking,p10,lmc-lmcount,,,,,lmcount,0.1535,8,7,0,1,0,
Hiking,p10,mt-lmcount,,,,,lmcount,0.3037,5,0,2,1,0,
Hiking,p11,bu-lmcount,,,,,lmcount,0.874,30,0,2,1,25,
Hiking,p11,bid-lmcount,,,,,lmcount,2.5299,30,0,2,1,25,
Hiking,p11,lmc-lmcount,,,,,lmcount,0.258,8,7,0,1,0,
Hiking,p11,mt-lmcount,,,,,lmcount,0.5029,5,0,2,1,0,
Hiking,p28,bu-lmcount,,,,,,,,,,,,
Hiking,p28,bid-lmcount,,,,,,,,,,,,
Hiking,p28,lmc-lmcount,,,,,,,,,,,,
Hiking,p28,mt-lmcount,,,,,,,,,,,,
Hiking,p18,bu-lmcount,,,,,lmcount,2.816,36,0,2,1,31,
Hiking,p18,bid-lmcount,,,,,lmcount,9.6161,36,0,2,1,31,
Hiking,p18,lmc-lmcount,,,,,lmcount,0.6059,8,7,0,1,0,
Hiking,p18,mt-lmcount,,,,,lmcount,1.7587,5,0,2,1,0,
Hiking,p23,bu-lmcount,,,,,,,,,,,,
Hiking,p23,bid-lmcount,,,,,,,,,,,,
Hiking,p23,lmc-lmcount,,,,,lmcount,6.8306,8,7,0,1,0,
Hiking,p23,mt-lmcount,,,,,,,,,,,,
Hiking,p05,bu-lmcount,,,,,lmcount,0.3508,24,0,2,1,19,
Hiking,p05,bid-lmcount,,,,,lmcount,1.0579,24,0,2,1,19,
Hiking,p05,lmc-lmcount,,,,,lmcount,0.1443,8,7,0,1,0,
Hiking,p05,mt-lmcount,,,,,lmcount,0.2042,5,0,2,1,0,
Hiking,p07,bu-lmcount,,,,,lmcount,0.8386,24,0,2,1,19,
Hiking,p07,bid-lmcount,,,,,lmcount,2.7141,24,0,2,1,19,
Hiking,p07,lmc-lmcount,,,,,lmcount,0.2918,8,7,0,1,0,
Hiking,p07,mt-lmcount,,,,,lmcount,0.4828,5,0,2,1,0,
Hiking,p08,bu-lmcount,,,,,lmcount,0.0792,30,0,2,1,25,
Hiking,p08,bid-lmcount,,,,,lmcount,0.1903,30,0,2,1,25,
Hiking,p08,lmc-lmcount,,,,,lmcount,0.0443,8,7,0,1,0,
Hiking,p08,mt-lmcount,,,,,lmcount,0.0523,5,0,2,1,0,
Hiking,p21,bu-lmcount,,,,,lmcount,18.0987,41,0,2,1,36,
Hiking,p21,bid-lmcount,,,,,,,,,,,,
Hiking,p21,lmc-lmcount,,,,,lmcount,2.0754,8,7,0,1,0,
Hiking,p21,mt-lmcount,,,,,lmcount,9.7309,5,0,2,1,0,
Hiking,p13,bu-lmcount,,,,,lmcount,2.2434,30,0,2,1,25,
Hiking,p13,bid-lmcount,,,,,lmcount,8.8504,30,0,2,1,25,
Hiking,p13,lmc-lmcount,,,,,lmcount,0.5989,8,7,0,1,0,
Hiking,p13,mt-lmcount,,,,,lmcount,1.3317,5,0,2,1,0,
Hiking,p20,bu-lmcount,,,,,lmcount,8.8124,36,0,2,1,31,
Hiking,p20,bid-lmcount,,,,,lmcount,37.5098,36,0,2,1,31,
Hiking,p20,lmc-lmcount,,,,,lmcount,1.3508,8,7,0,1,0,
Hiking,p20,mt-lmcount,,,,,lmcount,4.5355,5,0,2,1,0,
Hiking,p26,bu-lmcount,,,,,,,,,,,,
Hiking,p26,bid-lmcount,,,,,,,,,,,,
Hiking,p26,lmc-lmcount,,,,,,,,,,,,
Hiking,p26,mt-lmcount,,,,,,,,,,,,
Hiking,p29,bu-lmcount,,,,,,,,,,,,
Hiking,p29,bid-lmcount,,,,,,,,,,,,
Hiking,p29,lmc-lmcount,,,,,,,,,,,,
Hiking,p29,mt-lmcount,,,,,,,,,,,,
Hiking,p17,bu-lmcount,,,,,lmcount,1.4174,36,0,2,1,31,
Hiking,p17,bid-lmcount,,,,,lmcount,4.509,36,0,2,1,31,
Hiking,p17,lmc-lmcount,,,,,lmcount,0.3433,8,7,0,1,0,
Hiking,p17,mt-lmcount,,,,,lmcount,1.0095,5,0,2,1,0,
Hiking,p06,bu-lmcount,,,,,lmcount,0.5046,24,0,2,1,19,
Hiking,p06,bid-lmcount,,,,,lmcount,1.7655,24,0,2,1,19,
Hiking,p06,lmc-lmcount,,,,,lmcount,0.2169,8,7,0,1,0,
Hiking,p06,mt-lmcount,,,,,lmcount,0.3247,5,0,2,1,0,
Hiking,p02,bu-lmcount,,,,,lmcount,0.0558,24,0,2,1,19,
Hiking,p02,bid-lmcount,,,,,lmcount,0.1369,24,0,2,1,19,
Hiking,p02,lmc-lmcount,,,,,lmcount,0.0346,8,7,0,1,0,
Hiking,p02,mt-lmcount,,,,,lmcount,0.0328,5,0,2,1,0,
Hiking,p14,bu-lmcount,,,,,lmcount,3.1398,30,0,2,1,25,
Hiking,p14,bid-lmcount,,,,,lmcount,14.5578,30,0,2,1,25,
Hiking,p14,lmc-lmcount,,,,,lmcount,0.7856,8,7,0,1,0,
Hiking,p14,mt-lmcount,,,,,lmcount,1.9716,5,0,2,1,0,
Hiking,p04,bu-lmcount,,,,,lmcount,0.2003,24,0,2,1,19,
Hiking,p04,bid-lmcount,,,,,lmcount,0.601,24,0,2,1,19,
Hiking,p04,lmc-lmcount,,,,,lmcount,0.0993,8,7,0,1,0,
Hiking,p04,mt-lmcount,,,,,lmcount,0.1246,5,0,2,1,0,
Hiking,p25,bu-lmcount,,,,,,,,,,,,
Hiking,p25,bid-lmcount,,,,,,,,,,,,
Hiking,p25,lmc-lmcount,,,,,lmcount,28.0134,8,7,0,1,0,
Hiking,p25,mt-lmcount,,,,,,,,,,,,
Hiking,p03,bu-lmcount,,,,,lmcount,0.1176,24,0,2,1,19,
Hiking,p03,bid-lmcount,,,,,lmcount,0.2996,24,0,2,1,19,
Hiking,p03,lmc-lmcount,,,,,lmcount,0.0618,8,7,0,1,0,
Hiking,p03,mt-lmcount,,,,,lmcount,0.0703,5,0,2,1,0,
Hiking,p12,bu-lmcount,,,,,lmcount,1.5294,30,0,2,1,25,
Hiking,p12,bid-lmcount,,,,,lmcount,4.9574,30,0,2,1,25,
Hiking,p12,lmc-lmcount,,,,,lmcount,0.4156,8,7,0,1,0,
Hiking,p12,mt-lmcount,,,,,lmcount,0.9759,5,0,2,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-05-1,bu-lmcount,0.004,49,842,389801.76,lmcount,0.0017,45,0,6,1,32,
Logistics-Learned-ECAI-16,probLOGISTICS-05-1,bid-lmcount,0.0088,49,842,250806.33,lmcount,0.0053,45,0,6,1,32,
Logistics-Learned-ECAI-16,probLOGISTICS-05-1,lmc-lmcount,0.004,49,842,479837.5,lmcount,0.0022,6,5,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-05-1,mt-lmcount,0.0029,49,842,396764.85,lmcount,0.0007,13,0,6,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-22-0,bu-lmcount,,,,,lmcount,0.1607,206,0,23,1,159,
Logistics-Learned-ECAI-16,probLOGISTICS-22-0,bid-lmcount,,,,,lmcount,0.3426,206,0,23,1,159,
Logistics-Learned-ECAI-16,probLOGISTICS-22-0,lmc-lmcount,,,,,lmcount,0.1342,23,22,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-22-0,mt-lmcount,,,,,lmcount,0.0352,47,0,23,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-23-1,bu-lmcount,,,,,lmcount,0.1734,209,0,24,1,160,
Logistics-Learned-ECAI-16,probLOGISTICS-23-1,bid-lmcount,,,,,lmcount,0.3687,209,0,24,1,160,
Logistics-Learned-ECAI-16,probLOGISTICS-23-1,lmc-lmcount,,,,,lmcount,0.1437,24,23,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-23-1,mt-lmcount,,,,,lmcount,0.0405,49,0,24,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-37-1,bu-lmcount,,,,,lmcount,2.076,422,0,38,1,345,
Logistics-Learned-ECAI-16,probLOGISTICS-37-1,bid-lmcount,,,,,lmcount,4.2233,422,0,38,1,345,
Logistics-Learned-ECAI-16,probLOGISTICS-37-1,lmc-lmcount,,,,,lmcount,1.1448,38,37,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-37-1,mt-lmcount,,,,,lmcount,0.7217,77,0,38,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-15-1,bu-lmcount,20.1525,218,3178520,158018.74,lmcount,0.0375,136,0,16,1,103,
Logistics-Learned-ECAI-16,probLOGISTICS-15-1,bid-lmcount,20.2511,218,3178520,157567.26,lmcount,0.0786,136,0,16,1,103,
Logistics-Learned-ECAI-16,probLOGISTICS-15-1,lmc-lmcount,17.1931,218,3179225,185282.02,lmcount,0.0342,16,15,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-15-1,mt-lmcount,20.025,218,3179225,158833.83,lmcount,0.0089,33,0,16,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-06-1,bu-lmcount,0.0056,42,873,341410.48,lmcount,0.0029,48,0,7,1,33,
Logistics-Learned-ECAI-16,probLOGISTICS-06-1,bid-lmcount,0.0072,42,873,368224.8,lmcount,0.0048,48,0,7,1,33,
Logistics-Learned-ECAI-16,probLOGISTICS-06-1,lmc-lmcount,0.0049,42,895,361473.48,lmcount,0.0024,7,6,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-06-1,mt-lmcount,0.0032,42,895,374192.79,lmcount,0.0008,15,0,7,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-20-1,bu-lmcount,812.9668,331,63368681,77957.59,lmcount,0.1057,185,0,21,1,142,
Logistics-Learned-ECAI-16,probLOGISTICS-20-1,bid-lmcount,807.7668,331,63368681,78471.26,lmcount,0.2267,185,0,21,1,142,
Logistics-Learned-ECAI-16,probLOGISTICS-20-1,lmc-lmcount,720.2562,331,63391556,88023.61,lmcount,0.0907,21,20,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-20-1,mt-lmcount,807.0236,331,63391556,78552.06,lmcount,0.023,43,0,21,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-40-1,bu-lmcount,,,,,lmcount,2.9561,454,0,41,1,371,
Logistics-Learned-ECAI-16,probLOGISTICS-40-1,bid-lmcount,,,,,lmcount,5.9648,454,0,41,1,371,
Logistics-Learned-ECAI-16,probLOGISTICS-40-1,lmc-lmcount,,,,,lmcount,1.4852,41,40,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-40-1,mt-lmcount,,,,,lmcount,1.0888,83,0,41,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-30-0,bu-lmcount,,,,,lmcount,0.5809,301,0,31,1,238,
Logistics-Learned-ECAI-16,probLOGISTICS-30-0,bid-lmcount,,,,,lmcount,1.1987,301,0,31,1,238,
Logistics-Learned-ECAI-16,probLOGISTICS-30-0,lmc-lmcount,,,,,lmcount,0.4085,31,30,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-30-0,mt-lmcount,,,,,lmcount,0.1489,63,0,31,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-26-0,bu-lmcount,,,,,lmcount,0.3743,265,0,27,1,210,
Logistics-Learned-ECAI-16,probLOGISTICS-26-0,bid-lmcount,,,,,lmcount,0.7842,265,0,27,1,210,
Logistics-Learned-ECAI-16,probLOGISTICS-26-0,lmc-lmcount,,,,,lmcount,0.2697,27,26,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-26-0,mt-lmcount,,,,,lmcount,0.0892,55,0,27,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-06-2,bu-lmcount,0.0066,80,1701,384423.25,lmcount,0.0021,50,0,7,1,35,
Logistics-Learned-ECAI-16,probLOGISTICS-06-2,bid-lmcount,0.0094,80,1701,379757.87,lmcount,0.0048,50,0,7,1,35,
Logistics-Learned-ECAI-16,probLOGISTICS-06-2,lmc-lmcount,0.0064,80,1701,430230.42,lmcount,0.0024,7,6,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-06-2,mt-lmcount,0.0053,80,1701,385316.0,lmcount,0.0008,15,0,7,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-24-0,bu-lmcount,,,,,lmcount,0.1835,217,0,25,1,166,
Logistics-Learned-ECAI-16,probLOGISTICS-24-0,bid-lmcount,,,,,lmcount,0.3923,217,0,25,1,166,
Logistics-Learned-ECAI-16,probLOGISTICS-24-0,lmc-lmcount,,,,,lmcount,0.1533,25,24,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-24-0,mt-lmcount,,,,,lmcount,0.0422,51,0,25,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-10-1,bu-lmcount,0.0822,132,20598,312051.53,lmcount,0.016,87,0,11,1,64,
Logistics-Learned-ECAI-16,probLOGISTICS-10-1,bid-lmcount,0.0869,132,20598,319021.73,lmcount,0.0223,87,0,11,1,64,
Logistics-Learned-ECAI-16,probLOGISTICS-10-1,lmc-lmcount,0.0655,132,20615,381070.14,lmcount,0.0113,11,10,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-10-1,mt-lmcount,0.0685,132,20615,319450.17,lmcount,0.0039,23,0,11,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-28-0,bu-lmcount,,,,,lmcount,0.5185,292,0,29,1,233,
Logistics-Learned-ECAI-16,probLOGISTICS-28-0,bid-lmcount,,,,,lmcount,1.0868,292,0,29,1,233,
Logistics-Learned-ECAI-16,probLOGISTICS-28-0,lmc-lmcount,,,,,lmcount,0.3668,29,28,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-28-0,mt-lmcount,,,,,lmcount,0.1303,59,0,29,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-04-1,bu-lmcount,0.0056,57,1347,363700.75,lmcount,0.0018,41,0,5,1,30,
Logistics-Learned-ECAI-16,probLOGISTICS-04-1,bid-lmcount,0.0087,57,1347,347184.14,lmcount,0.0048,41,0,5,1,30,
Logistics-Learned-ECAI-16,probLOGISTICS-04-1,lmc-lmcount,0.0091,57,1347,274591.86,lmcount,0.0041,5,4,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-04-1,mt-lmcount,0.0072,57,1347,219287.67,lmcount,0.0009,11,0,5,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-17-1,bu-lmcount,235.772,297,19880744,84344.14,lmcount,0.0621,160,0,18,1,123,
Logistics-Learned-ECAI-16,probLOGISTICS-17-1,bid-lmcount,235.6679,297,19880744,84406.25,lmcount,0.1314,160,0,18,1,123,
Logistics-Learned-ECAI-16,probLOGISTICS-17-1,lmc-lmcount,212.1672,297,19883738,93741.39,lmcount,0.0544,18,17,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-17-1,mt-lmcount,236.2109,297,19883738,84182.7,lmcount,0.0134,37,0,18,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-16-0,bu-lmcount,146.39,279,13635479,93181.06,lmcount,0.0568,155,0,17,1,120,
Logistics-Learned-ECAI-16,probLOGISTICS-16-0,bid-lmcount,145.2895,279,13635479,93928.52,lmcount,0.1207,155,0,17,1,120,
Logistics-Learned-ECAI-16,probLOGISTICS-16-0,lmc-lmcount,128.529,279,13650500,106247.12,lmcount,0.0501,17,16,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-16-0,mt-lmcount,145.1579,279,13650500,94047.1,lmcount,0.0124,35,0,17,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-32-1,bu-lmcount,,,,,lmcount,0.8085,327,0,33,1,260,
Logistics-Learned-ECAI-16,probLOGISTICS-32-1,bid-lmcount,,,,,lmcount,1.6671,327,0,33,1,260,
Logistics-Learned-ECAI-16,probLOGISTICS-32-1,lmc-lmcount,,,,,lmcount,0.5381,33,32,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-32-1,mt-lmcount,,,,,lmcount,0.2267,67,0,33,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-34-0,bu-lmcount,,,,,lmcount,1.1071,352,0,35,1,281,
Logistics-Learned-ECAI-16,probLOGISTICS-34-0,bid-lmcount,,,,,lmcount,2.2557,352,0,35,1,281,
Logistics-Learned-ECAI-16,probLOGISTICS-34-0,lmc-lmcount,,,,,lmcount,0.695,35,34,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-34-0,mt-lmcount,,,,,lmcount,0.3168,71,0,35,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-37-0,bu-lmcount,,,,,lmcount,2.0824,420,0,38,1,343,
Logistics-Learned-ECAI-16,probLOGISTICS-37-0,bid-lmcount,,,,,lmcount,4.2305,420,0,38,1,343,
Logistics-Learned-ECAI-16,probLOGISTICS-37-0,lmc-lmcount,,,,,lmcount,1.1468,38,37,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-37-0,mt-lmcount,,,,,lmcount,0.7215,77,0,38,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-41-0,bu-lmcount,,,,,lmcount,3.0592,458,0,42,1,373,
Logistics-Learned-ECAI-16,probLOGISTICS-41-0,bid-lmcount,,,,,lmcount,6.1182,458,0,42,1,373,
Logistics-Learned-ECAI-16,probLOGISTICS-41-0,lmc-lmcount,,,,,lmcount,1.5726,42,41,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-41-0,mt-lmcount,,,,,lmcount,1.1227,85,0,42,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-11-1,bu-lmcount,0.1101,192,30385,310442.09,lmcount,0.0121,93,0,12,1,68,
Logistics-Learned-ECAI-16,probLOGISTICS-11-1,bid-lmcount,0.1271,192,30385,307458.3,lmcount,0.0282,93,0,12,1,68,
Logistics-Learned-ECAI-16,probLOGISTICS-11-1,lmc-lmcount,0.0944,192,30385,370349.49,lmcount,0.0123,12,11,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-11-1,mt-lmcount,0.101,192,30385,310432.26,lmcount,0.0031,25,0,12,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-36-1,bu-lmcount,,,,,lmcount,1.1919,361,0,37,1,286,
Logistics-Learned-ECAI-16,probLOGISTICS-36-1,bid-lmcount,,,,,lmcount,2.4836,361,0,37,1,286,
Logistics-Learned-ECAI-16,probLOGISTICS-36-1,lmc-lmcount,,,,,lmcount,0.7702,37,36,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-36-1,mt-lmcount,,,,,lmcount,0.3396,75,0,37,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-40-0,bu-lmcount,,,,,lmcount,3.0525,455,0,41,1,372,
Logistics-Learned-ECAI-16,probLOGISTICS-40-0,bid-lmcount,,,,,lmcount,5.9184,455,0,41,1,372,
Logistics-Learned-ECAI-16,probLOGISTICS-40-0,lmc-lmcount,,,,,lmcount,1.4989,41,40,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-40-0,mt-lmcount,,,,,lmcount,1.0993,83,0,41,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-30-1,bu-lmcount,,,,,lmcount,0.5781,302,0,31,1,239,
Logistics-Learned-ECAI-16,probLOGISTICS-30-1,bid-lmcount,,,,,lmcount,1.2121,302,0,31,1,239,
Logistics-Learned-ECAI-16,probLOGISTICS-30-1,lmc-lmcount,,,,,lmcount,0.4069,31,30,0,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-30-1,mt-lmcount,,,,,lmcount,0.1487,63,0,31,1,0,
Logistics-Learned-ECAI-16,probLOGISTICS-15-0,bu-lmcount,6.037,245,1258533,209868.62,lmcount,0.0401,137,0,16,1,104,
Logistics-Learned-ECAI-16,probLOGISTICS-15-0,bid-lmcount,6.1481,245,1258533,207375.09,lmcount,0.0791,137,0,16,1,104,
